appId,appName,environment,severity,runtime,installedPath,jarFiles,ciCdPipeline,forgejoActions,repo,image,vulnerabilities
"APP-00776","treasury-service-0776","on-prem","critical","go1.22","D:\Apps/treasury-service-0776","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/treasury-service-0776:ci-776""}","[""actions/checkout@v4"",""actions/setup-node@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-treasury-service-0776.git","localhost:5000/avrc/treasury-service-0776:latest","[{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00777","payments-service-0777","hybrid","high","dotnet8","/hybrid/apps/payments-service-0777","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/payments-service-0777:ci-777""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-payments-service-0777.git","localhost:5000/avrc/payments-service-0777:1.0.0","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00778","loans-service-0778","development","medium","nginx-static","/srv/dev/loans-service-0778","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/loans-service-0778:ci-778""}","[""actions/checkout@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-loans-service-0778.git","localhost:5000/avrc/loans-service-0778:1.2.3","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00779","cards-service-0779","qa","low","nodejs18","/srv/qa/cards-service-0779","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/cards-service-0779:ci-779""}","[""actions/checkout@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-cards-service-0779.git","localhost:5000/avrc/cards-service-0779:2024.04","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
"APP-00780","risk-service-0780","staging","critical","java17-spring","/opt/staging/risk-service-0780","[""risk-service-0780-api.jar"",""log4j-core-2.14.1.jar"",""jackson-databind-2.9.9.jar""]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/risk-service-0780:ci-780""}","[""actions/checkout@v4"",""aquasecurity/trivy-action@master"",""actions/setup-node@v4""]","http://localhost:3001/tejdeep/avrc-risk-service-0780.git","localhost:5000/avrc/risk-service-0780:latest","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""}]"
"APP-00781","core-banking-service-0781","production","critical","python3.11-fastapi","/opt/apps/core-banking-service-0781","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/core-banking-service-0781:ci-781""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-core-banking-service-0781.git","localhost:5000/avrc/core-banking-service-0781:1.0.0","[{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
"APP-00782","analytics-service-0782","dr","medium","go1.22","/dr/apps/analytics-service-0782","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/analytics-service-0782:ci-782""}","[""actions/checkout@v4"",""actions/setup-node@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-analytics-service-0782.git","localhost:5000/avrc/analytics-service-0782:1.2.3","[{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""}]"
"APP-00783","identity-service-0783","on-prem","low","dotnet8","D:\Apps/identity-service-0783","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/identity-service-0783:ci-783""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-identity-service-0783.git","localhost:5000/avrc/identity-service-0783:2024.04","[{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00784","treasury-service-0784","hybrid","critical","nginx-static","/hybrid/apps/treasury-service-0784","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/treasury-service-0784:ci-784""}","[""actions/checkout@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-treasury-service-0784.git","localhost:5000/avrc/treasury-service-0784:latest","[{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00785","payments-service-0785","development","high","nodejs18","/srv/dev/payments-service-0785","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/payments-service-0785:ci-785""}","[""actions/checkout@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-payments-service-0785.git","localhost:5000/avrc/payments-service-0785:1.0.0","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00786","loans-service-0786","qa","medium","java17-spring","/srv/qa/loans-service-0786","[""loans-service-0786-api.jar"",""log4j-core-2.14.1.jar"",""jackson-databind-2.9.9.jar""]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/loans-service-0786:ci-786""}","[""actions/checkout@v4"",""aquasecurity/trivy-action@master"",""actions/setup-node@v4""]","http://localhost:3001/tejdeep/avrc-loans-service-0786.git","localhost:5000/avrc/loans-service-0786:1.2.3","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00787","cards-service-0787","staging","low","python3.11-fastapi","/opt/staging/cards-service-0787","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/cards-service-0787:ci-787""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-cards-service-0787.git","localhost:5000/avrc/cards-service-0787:2024.04","[{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
"APP-00788","risk-service-0788","production","low","go1.22","/opt/apps/risk-service-0788","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/risk-service-0788:ci-788""}","[""actions/checkout@v4"",""actions/setup-node@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-risk-service-0788.git","localhost:5000/avrc/risk-service-0788:latest","[{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""critical"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""}]"
"APP-00789","core-banking-service-0789","dr","high","dotnet8","/dr/apps/core-banking-service-0789","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/core-banking-service-0789:ci-789""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-core-banking-service-0789.git","localhost:5000/avrc/core-banking-service-0789:1.0.0","[{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
"APP-00790","analytics-service-0790","on-prem","medium","nginx-static","D:\Apps/analytics-service-0790","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/analytics-service-0790:ci-790""}","[""actions/checkout@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-analytics-service-0790.git","localhost:5000/avrc/analytics-service-0790:1.2.3","[{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""}]"
"APP-00791","identity-service-0791","hybrid","low","nodejs18","/hybrid/apps/identity-service-0791","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/identity-service-0791:ci-791""}","[""actions/checkout@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-identity-service-0791.git","localhost:5000/avrc/identity-service-0791:2024.04","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00792","treasury-service-0792","development","critical","java17-spring","/srv/dev/treasury-service-0792","[""treasury-service-0792-api.jar"",""log4j-core-2.14.1.jar"",""jackson-databind-2.9.9.jar""]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/treasury-service-0792:ci-792""}","[""actions/checkout@v4"",""aquasecurity/trivy-action@master"",""actions/setup-node@v4""]","http://localhost:3001/tejdeep/avrc-treasury-service-0792.git","localhost:5000/avrc/treasury-service-0792:latest","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
